x,y,derivada
133.0,404.9926237196276,-0.5199930936328201
134.34343434343435,404.2975138833378,-0.5148320764192249
135.68686868686868,403.60933753441014,-0.5096710594898468
137.03030303030303,402.92809467284474,-0.5045100428446858
138.37373737373738,402.2537852986416,-0.4993490259153077
139.7171717171717,401.5864094118007,-0.49418800870171253
141.06060606060606,400.92596701232196,-0.48902699177233444
142.40404040404042,400.27245810020554,-0.48386597484295635
143.74747474747474,399.6258826754513,-0.47870495819779535
145.0909090909091,398.98624073805934,-0.47354394126841726
146.43434343434345,398.35353228802956,-0.46838292405482207
147.77777777777777,397.72775732536206,-0.46322190740966107
149.12121212121212,397.10891585005675,-0.458060890480283
150.46464646464648,396.4970078621137,-0.4528998735509049
151.8080808080808,395.89203336153287,-0.4477388566215268
153.15151515151516,395.2939923483143,-0.4425778396921487
154.49494949494948,394.7028848224579,-0.4374168227627706
155.83838383838383,394.1187107839638,-0.4322558061176096
157.1818181818182,393.5414702328319,-0.4270947889040144
158.52525252525254,392.97116316906227,-0.4219337722588534
159.86868686868686,392.40778959265486,-0.41677275532947533
161.21212121212122,391.85134950360964,-0.41161173840009724
162.55555555555554,391.3018429019267,-0.40645072147071915
163.8989898989899,390.759269787606,-0.40128970425712396
165.24242424242425,390.2236301606475,-0.39612868761196296
166.5858585858586,389.69492402105124,-0.39096767068258487
167.92929292929293,389.17315136881723,-0.3858066534689897
169.27272727272728,388.65831220394546,-0.3806456368238287
170.6161616161616,388.15040652643586,-0.3754846198944506
171.95959595959596,387.64943433628855,-0.3703236029650725
173.3030303030303,387.1553956335034,-0.3651625860356944
174.64646464646464,386.6682904180806,-0.3600015693905334
175.989898989899,386.18811869001996,-0.3548405521769382
177.33333333333334,385.7148804493216,-0.3496795352475601
178.67676767676767,385.24857569598544,-0.3445185186023991
180.02020202020202,384.7892044300115,-0.33935750167302103
181.36363636363637,384.3367666513998,-0.33419648474364294
182.7070707070707,383.89126236015034,-0.32903546753004775
184.05050505050505,383.4526915562632,-0.32387445060066966
185.39393939393938,383.02105423973813,-0.31871343395550866
186.73737373737373,382.5963504105754,-0.31355241731034766
188.08080808080808,382.17858006877486,-0.3083913998125354
189.42424242424244,381.7677432143366,-0.3032303828831573
190.76767676767676,381.3638398472605,-0.2980693665222134
192.11111111111111,380.9668699675467,-0.2929083495928353
193.45454545454544,380.5768335751951,-0.287747332095023
194.7979797979798,380.19373067020575,-0.282586315449862
196.14141414141415,379.8175612525786,-0.277425298804701
197.4848484848485,379.44832532231374,-0.2722642818753229
198.82828282828282,379.0860228794111,-0.26710326437751064
200.17171717171718,378.7306539238707,-0.26194224801656674
201.5151515151515,378.3822184556925,-0.25678123108718864
202.85858585858585,378.0407164748765,-0.25162021415781055
204.2020202020202,377.70614798142276,-0.24645919694421536
205.54545454545456,377.3785129753313,-0.24129818029905437
206.88888888888889,377.05781145660205,-0.23613716365389337
208.23232323232324,376.74404342523496,-0.23097614672451527
209.57575757575756,376.4372088812303,-0.2258151295109201
210.91919191919192,376.13730782458765,-0.220654112581542
212.26262626262627,375.8443402553073,-0.215493095936381
213.60606060606062,375.55830617338927,-0.2103320787227858
214.94949494949495,375.2792055788334,-0.20517106179340772
216.29292929292927,375.0070384716398,-0.2000100454324638
217.63636363636363,374.7418048518084,-0.19484902821886863
218.97979797979798,374.4835047193392,-0.18968801128949053
220.32323232323233,374.2321380742323,-0.18452699407589535
221.66666666666669,373.9877049164876,-0.17936597714651725
223.010101010101,373.75020524610517,-0.17420496050135625
224.35353535353534,373.5196390630849,-0.16904394328776107
225.6969696969697,373.2960063674269,-0.16388292664260007
227.04040404040404,373.0793071591312,-0.15872190942900488
228.3838383838384,372.86954143819764,-0.15356089306806098
229.72727272727272,372.6667092046264,-0.1483998758544658
231.07070707070707,372.4708104584173,-0.1432388592093048
232.4141414141414,372.2818451995705,-0.1380778422799267
233.75757575757575,372.0998134280859,-0.1329168253505486
235.1010101010101,371.92471514396357,-0.1277558084211705
236.44444444444446,371.7565503472034,-0.12259479149179242
237.78787878787878,371.59531903780555,-0.11743377456241433
239.13131313131314,371.44102121576987,-0.11227275763303624
240.47474747474746,371.29365688109647,-0.10711174041944105
241.8181818181818,371.15322603378524,-0.10195072377428005
243.16161616161617,371.0197286738363,-0.09678970684490196
244.50505050505052,370.89316480124955,-0.09162868991552386
245.84848484848484,370.7735344160251,-0.08646767270192868
247.1919191919192,370.6608375181628,-0.08130665605676768
248.53535353535352,370.5550741076628,-0.07614563969582377
249.87878787878788,370.45624418452496,-0.0709846221980115
251.22222222222223,370.3643477487494,-0.0658236052686334
252.56565656565658,370.2793848003361,-0.06066258833925531
253.9090909090909,370.201355339285,-0.05550157169409431
255.25252525252523,370.1302593655962,-0.05034055476471622
256.5959595959596,370.06609687926954,-0.04517953755112103
257.93939393939394,370.00886788030516,-0.04001852090596003
259.2828282828283,369.958572368703,-0.03485750397658194
260.62626262626264,369.91521034446305,-0.029696487047203846
261.969696969697,369.87878180758537,-0.024535470402042847
263.3131313131313,369.8492867580699,-0.019374453472664754
264.65656565656565,369.8267251959167,-0.014213436259069567
266.0,369.8110971211257,-0.009052419613908569
