x,y,derivada
133.0,390.6221945011639,-0.11124582101729175
134.34343434343435,390.4962613774653,-0.07677869916733471
135.68686868686868,390.41445633080275,-0.04553590770228766
137.03030303030303,390.3725100594161,-0.017424591760573094
138.37373737373738,390.36627802947214,0.007648136488569435
139.7171717171717,390.3917404750639,0.029775143275401206
141.06060606060606,390.44500239820695,0.04904930278826214
142.40404040404042,390.52229356884186,0.0655634869417554
143.74747474747474,390.6199685248373,0.07941057106108929
145.0909090909091,390.7345065719844,0.0906834202396567
146.43434343434345,390.8625117839995,0.09947491207640269
147.77777777777777,391.0007130025258,0.10587791734906205
149.12121212121212,391.14596383712797,0.1099853045616328
150.46464646464648,391.29524266529916,0.11188995586053352
151.8080808080808,391.44565263245636,0.11168473406542034
153.15151515151516,391.59442165194173,0.10946252018584346
154.49494949494948,391.73890240502215,0.10531618158893252
155.83838383838383,391.87657234088897,0.09933858450494881
157.1818181818182,392.0050336766594,0.09162261108031089
158.52525252525254,392.12201339737635,0.0822611343664903
159.86868686868686,392.22536325600686,0.07134702059374831
161.21212121212122,392.3130597734421,0.058973143950424856
162.55555555555554,392.38320423850064,0.04523237748799147
163.8989898989899,392.43402270792353,0.030217591984182945
165.24242424242425,392.46386600637925,0.0140216616273392
166.5858585858586,392.4712097264585,-0.00326254280480498
167.92929292929293,392.4546542286805,-0.02154214371330454
169.27272727272728,392.41292464148637,-0.040724278278503334
170.6161616161616,392.3448708612432,-0.060716071175193065
171.95959595959596,392.24946755224596,-0.08142463570948166
173.3030303030303,392.1258141467097,-0.10275711815666
174.64646464646464,391.9731348447774,-0.12462064887586166
175.989898989899,391.7907786145179,-0.14692233889945783
177.33333333333334,391.57821919192247,-0.16956932199718722
178.67676767676767,391.33505508090934,-0.19246872739131504
180.02020202020202,391.06100955332045,-0.21552768203036976
181.36363636363637,390.75593064892405,-0.2386533139997482
182.7070707070707,390.4197911754143,-0.26175274456363695
184.05050505050505,390.05268870840723,-0.28473311544985336
185.39393939393938,389.6548455914444,-0.307501538827637
186.73737373737373,389.2266089359971,-0.32996515756167355
188.08080808080808,388.7684506214564,-0.3520310963267548
189.42424242424244,388.2809672951398,-0.3736064627446467
190.76767676767676,387.7648803722918,-0.3945984076381137
192.11111111111111,387.2210360360798,-0.414914051134474
193.45454545454544,386.6504052375958,-0.43446052359286114
194.7979797979798,386.05408369585825,-0.4531449474143301
196.14141414141415,385.4332918978114,-0.47087444841054094
197.4848484848485,384.78937509832326,-0.48755615807749564
198.82828282828282,384.12380332018574,-0.5030972090480645
200.17171717171718,383.4381713541179,-0.5174047237233026
201.5151515151515,382.73419875876425,-0.5303858245042647
202.85858585858585,382.01372986068964,-0.5419476462975581
204.2020202020202,381.27873375439185,-0.5519973171885795
205.54545454545456,380.5313043022859,-0.5604419584415155
206.88888888888889,379.77366013471465,-0.5671887060998415
208.23232323232324,379.0081446499505,-0.5721446802908758
209.57575757575756,378.2372260141831,-0.575217011373752
210.91919191919192,377.4634971615326,-0.5763128353919456
212.26262626262627,376.68967579404375,-0.5753392588303541
213.60606060606062,375.91860438168305,-0.5722034370592155
214.94949494949495,375.153250162346,-0.5668124845215061
216.29292929292927,374.39670514184945,-0.5590735156602022
217.63636363636363,373.65218609393764,-0.548893674476858
218.97979797979798,372.92303456027935,-0.5361800810987916
220.32323232323233,372.21271685046986,-0.52083987043261
221.66666666666669,371.52482404202533,-0.5027801694268419
223.010101010101,370.86307198039253,-0.48190808684012154
224.35353535353534,370.23130127893705,-0.45813077917955525
225.6969696969697,369.6334773189549,-0.43135535520377744
227.04040404040404,369.0736902496649,-0.4014889486825268
228.3838383838384,368.5561549882111,-0.3684386842905951
229.72727272727272,368.08521121966214,-0.3321117026189313
231.07070707070707,367.66532339701257,-0.29241511015243304
232.4141414141414,367.3010807411815,-0.2492560531663912
233.75757575757575,366.99719724101305,-0.2025416472406505
235.1010101010101,366.7585116532746,-0.15217902273434447
236.44444444444446,366.5899875026628,-0.09807530318539648
237.78787878787878,366.49671308179654,-0.04013762350041361
239.13131313131314,366.4839014512179,0.02172687572965515
240.47474747474746,366.556890439399,0.08761110734667454
241.8181818181818,366.72114264273296,0.1576079057485913
243.16161616161617,366.9822454255393,0.2318101553555607
244.50505050505052,367.3459109200619,0.31031072467158083
245.84848484848484,367.81797602647,0.3932025026642805
247.1919191919192,368.4044024128598,0.48057833510029013
248.53535353535352,369.11127651524794,0.5725311143578438
249.87878787878788,369.9448095375826,0.6691537180358864
251.22222222222223,370.91133745173215,0.7705389919010486
252.56565656565658,372.0173209974914,0.876779830605301
253.9090909090909,373.2693456825789,0.987969094694563
255.25252525252523,374.6741217826402,1.1041996663152531
256.5959595959596,376.23848434124284,1.225564409423896
257.93939393939394,377.96939316988664,1.3521562038931734
259.2828282828283,379.873932847986,1.4840679216376884
260.62626262626264,381.9593127228891,1.621392433435176
261.969696969697,384.23286690986333,1.7642225975578185
263.3131313131313,386.70205429210614,1.9126513132050604
264.65656565656565,389.3744585207364,2.0667714397859527
266.0,392.25778801479805,2.226675850351967
